Tópico,Palavras,Pesos
437,"pontinhos, marque, post, use, opcao, android, compartilhar, participe, texto, siganos","[0.0876, 0.0873, 0.0733, 0.07, 0.0627, 0.0609, 0.0559, 0.0537, 0.0476, 0.0422]"
438,"dunapress, org, padrao, interessante, capcut, mixcloud, usei, nordeste, incrivel, modelo","[1.0915, 0.5195, 0.1238, 0.1162, 0.11, 0.11, 0.0415, 0.0279, 0.0159, 0.0155]"
439,"aflitos, gedel, facao, diretores, circulacao, apartamento, resolveu, infarto, retirado, circular","[0.1324, 0.127, 0.1206, 0.1156, 0.1085, 0.108, 0.1049, 0.0993, 0.0831, 0.0776]"
440,"percebendo, burra, rolar, fechando, transposicao, turma, francisco, inteiro, eleger, irao","[0.1134, 0.1043, 0.1008, 0.0907, 0.0611, 0.0584, 0.0503, 0.0489, 0.0485, 0.0461]"
441,"proibido, dizer, computadores, doo, hacker, passeou, apagados, sigiloso, escondida, invasao","[0.0595, 0.0329, 0.0251, 0.0222, 0.0182, 0.0174, 0.0174, 0.0172, 0.0163, 0.0162]"
442,"liderando, cientista, cresceu, corrida, removidas, locucao, presidencial, meditacoes, fakes, determina","[0.1101, 0.0908, 0.0898, 0.0778, 0.0712, 0.0519, 0.0458, 0.0454, 0.0371, 0.0368]"
443,"desmente, salario, espalhada, guedes, minimo, mexer, janones, fake, reducao, desmentido","[0.0856, 0.0723, 0.0522, 0.0496, 0.0467, 0.037, 0.0352, 0.0293, 0.0287, 0.0285]"
444,"69, 71, estados, df, 61, 67, 60, 72, aspiracao, arrependera","[0.0272, 0.0268, 0.0243, 0.0243, 0.0234, 0.0197, 0.0185, 0.0178, 0.0166, 0.0164]"
445,"multiplicam, resenha, apoios, palmeiras, estimou, formalizar, caldas, foco, mourao, 370","[0.0992, 0.0942, 0.0635, 0.0618, 0.049, 0.0443, 0.0388, 0.0358, 0.033, 0.0328]"
446,"dual, chip, 32gb, samsung, j7, j5, parcelamos, bobs, n681, ruralpet","[0.112, 0.1013, 0.0815, 0.0759, 0.0649, 0.0594, 0.0569, 0.0565, 0.0559, 0.0559]"
447,"lulaflix, jus, tresp, thiagorachid, margarida, spacofm, trepr, tremt, trego, lemonde","[0.4707, 0.1922, 0.1596, 0.1588, 0.0857, 0.063, 0.063, 0.063, 0.063, 0.063]"
448,"jornaldacidadeonline, psb, portalcidade, drible, tchan, desconcertante, exloira, narrativa, ratinho, cecato","[0.032, 0.0214, 0.0196, 0.0181, 0.0181, 0.0181, 0.0181, 0.0177, 0.0174, 0.0173]"
449,"vergonha, mijar, esculachado, calcas, portalaquig4, envergonhado, glolixo, jeraldo, abrasarem, fuder","[0.1979, 0.0417, 0.0378, 0.035, 0.0343, 0.0307, 0.0282, 0.0282, 0.0282, 0.0272]"
450,"uol, band, significados, dci, aurum, ifms, hnt, shopee, br, uai","[0.2209, 0.1213, 0.0595, 0.0465, 0.0465, 0.0465, 0.0425, 0.0352, 0.026, 0.0244]"
451,"biden, interferiu, cia, joe, interferirem, americano, fox, acusa, matthew, pressionado","[0.0952, 0.0938, 0.0872, 0.0851, 0.0831, 0.0667, 0.0632, 0.0459, 0.045, 0.0422]"
452,"fundou, reunioes, geneticamente, sonho, descobriu, transformar, instruido, implantar, louvado, bloco","[0.0858, 0.0631, 0.0493, 0.0467, 0.0444, 0.0417, 0.0409, 0.0386, 0.0386, 0.0379]"
453,"1h, comprovantes, telegran, agindo, buscador, direcionados, configurado, perderemos, postaram, agirmos","[0.0684, 0.0635, 0.0633, 0.0488, 0.042, 0.0419, 0.0404, 0.0374, 0.0363, 0.0322]"
454,"validos, brasmarket, vantagem, lidera, derrete, numeros, indica, pascoal, ganime, pontos","[0.0803, 0.0606, 0.0582, 0.0416, 0.0343, 0.0339, 0.0339, 0.0328, 0.0301, 0.028]"
455,"matar, tentou, freitas, tarcisio, tentaram, bandido, olha, paulo, paraisopolis, hoje","[0.1359, 0.1268, 0.1056, 0.0827, 0.0635, 0.0516, 0.0288, 0.0189, 0.017, 0.0166]"
456,"rebate, vacinado, provoca, pingos, is, pazuello, invertida, entende, mineiro, gabrilli","[0.09, 0.0816, 0.0673, 0.0636, 0.0589, 0.0579, 0.0535, 0.053, 0.0499, 0.0405]"
457,"ignoreos, eco, antibrasileiros, trateos, forceos, contrapontos, quebrem, funcionarao, existissem, permitirmos","[0.052, 0.0499, 0.0354, 0.032, 0.032, 0.032, 0.0319, 0.0317, 0.0317, 0.0314]"
458,"consultoria, probabilidade, 52, mattos, afirma, br08847, estimativa, pactual, btg, luciano","[0.1111, 0.109, 0.0422, 0.04, 0.0352, 0.0344, 0.032, 0.0319, 0.0313, 0.026]"
459,"oab, conselheiro, bergo, aderbal, abcpaint, campinas, vicepresidente, ligado, cunha, agronegocio","[0.2064, 0.1799, 0.1217, 0.1209, 0.1186, 0.0819, 0.0637, 0.063, 0.0621, 0.0619]"
460,"lixoes, recorrem, argentinos, sofrem, sobreviver, inflacao, ocasionada, rende, buscam, desastre","[0.1302, 0.0871, 0.0849, 0.0834, 0.0808, 0.08, 0.0682, 0.0574, 0.0394, 0.0375]"
461,"jobszone, en, info, empleos, miami, uu, empleo, ee, disponibles, frangos","[0.2497, 0.1759, 0.1467, 0.1103, 0.0993, 0.0933, 0.067, 0.0606, 0.0589, 0.0483]"
462,"brasmarket, plenone, ws, 53, 46, validos, basicos, copom, serido360, 2o","[0.1205, 0.0762, 0.073, 0.0644, 0.0467, 0.0414, 0.0216, 0.0214, 0.0206, 0.0201]"
463,"compartilhem, zaaaapppp, tudoooo, compartilhe, emocao, pura, dificuldade, tendo, oucam, conseguir","[0.4447, 0.1251, 0.1034, 0.0761, 0.0578, 0.0438, 0.0433, 0.0283, 0.0277, 0.025]"
464,"interativo, zeradas, freedom, ts, diretos, zoom, mapa, inclui, tipos, gl","[0.1359, 0.1356, 0.1278, 0.1265, 0.1225, 0.1136, 0.1039, 0.0976, 0.0876, 0.0848]"
465,"mamadores, desmamar, donos, despachantes, desmamou, berrar, infinitos, lascaram, secou, incra","[0.0666, 0.0416, 0.0386, 0.0249, 0.0249, 0.0241, 0.024, 0.0239, 0.0239, 0.0238]"
466,"youtube, www, , , , , , , , ","[0.1518, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
467,"elicarla, saltitante, acusando, fracasso, antecipacao, ipiranga, masa, contia, migau, bravinha","[0.0554, 0.0543, 0.0505, 0.0444, 0.0425, 0.0399, 0.0396, 0.0396, 0.038, 0.0334]"
468,"voces, voz, zapbolsonaro, cristalina, lindbergh, sinto, kiriduuusss, fornogostamos, roupanca, mudinhos","[0.0432, 0.0305, 0.0275, 0.025, 0.0247, 0.0222, 0.0193, 0.0193, 0.0193, 0.0193]"
469,"entrevista, kevin, lomax, obsessao, gestao, reeves, keanu, pacino, avalanche, ator","[0.0142, 0.0094, 0.0079, 0.0073, 0.0061, 0.0061, 0.0061, 0.0059, 0.0058, 0.0058]"
470,"pleno, anunciados, globonews, news, apoios, comentando, smp, cogitacao, jaja, prevista","[0.4974, 0.1448, 0.1283, 0.1071, 0.0909, 0.0842, 0.0697, 0.0444, 0.0323, 0.0275]"
471,"brazilwasstolen, seculo, completo, material, investigacao, fizeram, site, divulgue, baguncar, fraudaram","[0.2445, 0.0928, 0.0831, 0.0764, 0.0729, 0.0523, 0.0437, 0.0293, 0.0282, 0.0265]"
472,"impactar, recuou, insuflou, democrata, intervirem, injusta, pras, economicas, agir, massa","[0.0368, 0.0319, 0.0314, 0.0302, 0.0299, 0.0292, 0.0285, 0.0276, 0.0272, 0.0269]"
473,"joaozinho, professora, gatinhos, gata, reenvie, olhos, votariam, abriram, quanta, gatos","[0.1411, 0.112, 0.0875, 0.0844, 0.0472, 0.0464, 0.0459, 0.0389, 0.0381, 0.0354]"
474,"cabra, macho, teresina, publicas, piaui, professor, escolas, audio, pediatra, psicologa","[0.3018, 0.2499, 0.2162, 0.1713, 0.1663, 0.1582, 0.1096, 0.0998, 0.0725, 0.0356]"
475,"medo, hummm, agulha, borrando, trancado, hum, cadeias, vulneraveis, matioli, desacretar","[0.1118, 0.0339, 0.0283, 0.0279, 0.0272, 0.025, 0.0223, 0.0218, 0.0205, 0.0205]"
476,"desarticulam, realizam, desvio, receita, capacitados, financeiro, esquema, wilson, recursos, portaltocanews","[0.0906, 0.0523, 0.0468, 0.0397, 0.0373, 0.0352, 0.0331, 0.0316, 0.0297, 0.0283]"
477,"comandante, informou, pm, oficial, querendopegar, emitente, entenderemos, quentissima, oficio, despachou","[0.0476, 0.0419, 0.0374, 0.0327, 0.0285, 0.0272, 0.0272, 0.0272, 0.0272, 0.0269]"
478,"quantias, destefani, influenciador, cabos, atualizei, belfort, fiscais, candidata, desproporcional, degola","[0.0468, 0.041, 0.0362, 0.0318, 0.0314, 0.0295, 0.0257, 0.0254, 0.0243, 0.0241]"
479,"estarrecedor, radios, lewandowski, atribuicao, pronuncia, radiolao, envolmento, sinaliza, armado, indeferiu","[0.0692, 0.0662, 0.0556, 0.0531, 0.0445, 0.0426, 0.0418, 0.0385, 0.0369, 0.036]"
480,"pl, ptb, 2210, senador, rep, 222, 2212, governador, major, 2222","[0.0295, 0.0176, 0.0159, 0.0148, 0.0141, 0.0141, 0.0124, 0.0112, 0.0105, 0.0105]"
481,"ignora, pingos, is, abraca, preconceituosa, doria, nega, pano, radiolao, inelegivel","[0.0829, 0.0668, 0.0618, 0.0593, 0.0576, 0.0518, 0.0405, 0.0395, 0.0395, 0.0374]"
482,"lembralos, inscrevam, inscritos, inovacao, passo, apoia, participar, canal, divulguem, contatos","[0.1089, 0.089, 0.0743, 0.068, 0.0415, 0.035, 0.0327, 0.0321, 0.0318, 0.0308]"
483,"exterminar, musica, inusitado, dourado, sal, canta, musico, sambistas, viraliza, referencia","[0.0655, 0.0619, 0.0509, 0.0487, 0.047, 0.0448, 0.0408, 0.0339, 0.0332, 0.0306]"
484,"bsm, coletiva, anomalias, 17h, transmissao, especialistas, percebidas, argentinos, crialo, gettr","[0.056, 0.0449, 0.0429, 0.0399, 0.0389, 0.0378, 0.0377, 0.0371, 0.0344, 0.0343]"
485,"pag, item, 160, abertamente, absurdos, ndeg, compartilhados, destaco, parece, refundar","[0.0634, 0.059, 0.0513, 0.0283, 0.0226, 0.0201, 0.0192, 0.0191, 0.0188, 0.0172]"
486,"agricola, revitalizado, comercializar, cra, br428, agroindustria, corretivos, escoamento, agropecuaria, derivados","[0.0618, 0.0543, 0.0466, 0.0466, 0.0447, 0.0441, 0.0441, 0.04, 0.0394, 0.0386]"
487,"avanca, 69, 71, poe, 61, vantagem, estados, df, divulgada, 67","[0.0234, 0.0213, 0.021, 0.0187, 0.0183, 0.0178, 0.0175, 0.0171, 0.0169, 0.0154]"
488,"8l8l8l8l8l8l8l8l8l8l, li, minuto, 9mb5, 28792375000150, canecas, minutocomdeus, edvaldo, adquira, apple","[0.3022, 0.2931, 0.0584, 0.0346, 0.0292, 0.0292, 0.0292, 0.0262, 0.0259, 0.0225]"
489,"atropelar, projeta, enganou, sugere, facilitar, terrabrasilnoticias, convidou, respeitado, esquecimento, cachaca","[0.0552, 0.0459, 0.0403, 0.0392, 0.0321, 0.0308, 0.0299, 0.0271, 0.026, 0.0228]"
490,"conferir, maps, poderem, gl, goo, genio, secoes, clicar, exnamorada, ofereceu","[0.1136, 0.1044, 0.086, 0.0771, 0.0741, 0.069, 0.0672, 0.047, 0.0457, 0.0371]"
491,"chirley, hostilio, itapuca, gesso, 673, proprietaria, deixala, resende, patricia, famosa","[0.2044, 0.2028, 0.2021, 0.1949, 0.1942, 0.1936, 0.1929, 0.1739, 0.164, 0.1625]"
492,"entenderam, desgraca, porque, instruida, iriamos, isentao, esquerdismo, daquele, matou, humanidade","[0.077, 0.0202, 0.0194, 0.0176, 0.0175, 0.0166, 0.0143, 0.0123, 0.0113, 0.0111]"
493,"setembro, covid19, financeiros, selic, mb, ucrania, confederacao, dolar, mundial, rodada","[0.0042, 0.0034, 0.0032, 0.0031, 0.0031, 0.0031, 0.003, 0.0028, 0.0028, 0.0026]"
494,"sirio, libanes, avc, internado, infarte, abafando, hospital, genteee, atipica, rolando","[0.2319, 0.1953, 0.1109, 0.0762, 0.0633, 0.0418, 0.0355, 0.0349, 0.0271, 0.0237]"
495,"comer, picanha, asim, deboches, catimbozeiro, descansemos, prometendo, macumbeiro, comendo, tomava","[0.1128, 0.0929, 0.0575, 0.0509, 0.0375, 0.0354, 0.0296, 0.0232, 0.023, 0.0226]"
496,"unirte, enlace, mi, abre, whatsapp, chat, grupo, alliance, colem, colaborem","[0.4976, 0.4764, 0.183, 0.1786, 0.0411, 0.0374, 0.0239, 0.0174, 0.0143, 0.0141]"
497,"psl, inundados, votarmos, pratico, assembleias, ignoraram, aproximando, eleger, defendem, confresa","[0.0276, 0.0212, 0.0193, 0.0171, 0.0165, 0.0165, 0.0153, 0.0148, 0.0134, 0.013]"
498,"filmou, gritou, baixada, policial, chegado, fluminense, agente, reeleito, ganha, luxo","[0.1186, 0.1154, 0.1007, 0.1003, 0.0937, 0.0834, 0.0586, 0.039, 0.0375, 0.0297]"
499,"enviaram, impedida, sistemica, antigas, barroso, receberam, traficantes, instituicoes, fraldes, comunicacao","[0.0076, 0.0071, 0.0071, 0.0063, 0.0058, 0.0053, 0.0051, 0.005, 0.005, 0.005]"
500,"passagem, multar, trancadas, trancando, 347, cpfs, multados, bloqueados, organizando, pneu","[0.0486, 0.0482, 0.0444, 0.0441, 0.0441, 0.0435, 0.0429, 0.0409, 0.038, 0.0366]"
501,"pontinhos, marque, post, use, opcao, android, compartilhar, participe, texto, siganos","[0.0759, 0.0756, 0.0635, 0.0606, 0.0543, 0.0527, 0.0484, 0.0465, 0.0412, 0.0365]"
502,"app, aplicativo, emm, uber, dda, instalei, acarretara, aplicativos, baixei, ifood","[0.1205, 0.0886, 0.0373, 0.037, 0.0352, 0.0317, 0.0291, 0.0258, 0.0251, 0.0238]"
503,"abono, salarial, trabalhadores, pasep, pis, sacau, anobase, pago, dobrado, esquecido","[0.1626, 0.1215, 0.09, 0.0826, 0.071, 0.0633, 0.0477, 0.0392, 0.0344, 0.0334]"
504,"cirne, cachambi, 02041465778, 20771410, 00025, anderson, 1974, multishow, roteirista, franca","[0.0994, 0.0994, 0.0975, 0.0969, 0.0869, 0.0808, 0.0713, 0.0664, 0.0656, 0.06]"
505,"poupancas, descaracterizada, segurancas, concede, atacou, obito, comboio, modificada, pontinhos, marque","[0.0783, 0.0566, 0.055, 0.0546, 0.0378, 0.0359, 0.0344, 0.0342, 0.0307, 0.0306]"
506,"parceiro, cpx, bone, cupinxa, significa, vermelho, mangueira, alemao, complexo, quadra","[0.1371, 0.1234, 0.11, 0.1069, 0.0987, 0.0912, 0.0665, 0.0643, 0.0635, 0.0529]"
507,"blogdolauriberto, blogdoandersonsoares, diastase, meiermorsi, abdominal, blogueira, blogdopaulonunes, blogdomagno, afetou, blog","[0.228, 0.1494, 0.1273, 0.1273, 0.1273, 0.1062, 0.0996, 0.0955, 0.0887, 0.077]"
508,"repost, with, user, imprens, distorce, sigam, xenofobia, negativas, bolsonaro2022, cortou","[0.1005, 0.0612, 0.0262, 0.0123, 0.0102, 0.0093, 0.0091, 0.008, 0.0079, 0.0076]"
509,"estz, gladiador, vivo, chato, enganando, live, novamemte, compartilhando, campeao, line","[0.0729, 0.0729, 0.0549, 0.0518, 0.0477, 0.0419, 0.0407, 0.0361, 0.0354, 0.0321]"
510,"fraudou, subia, parciais, culpe, ganharia, roubador, nordestinos, subiu, atoa, descia","[0.0372, 0.0307, 0.0267, 0.0245, 0.0238, 0.0227, 0.0225, 0.022, 0.0205, 0.0198]"
511,"codigofonte, binarios, compilacao, isento, codigos, alterar, funcionamento, funcionalidade, tecnicos, projetopiloto","[0.0304, 0.03, 0.0266, 0.0239, 0.0215, 0.0214, 0.0202, 0.0199, 0.0197, 0.0195]"
512,"22120, time, borja, 2223, 2238, 2226, 2217, carol, deputado, salles","[0.0346, 0.034, 0.031, 0.0283, 0.0251, 0.0251, 0.0245, 0.0234, 0.0232, 0.0206]"
513,"desistindo, churrasquinhos, horizontinos, apoderoaram, populare, protestos, manifestacoes, manifestacao, desisitir, fracassar","[0.0146, 0.0137, 0.0137, 0.0137, 0.0137, 0.0132, 0.0126, 0.0126, 0.012, 0.0117]"
514,"louvado, clicar, implante, eliminacao, modelo, conseguiremos, aparelhado, seguido, impedimos, iniciou","[0.0574, 0.0553, 0.0407, 0.0406, 0.0399, 0.0365, 0.0364, 0.0321, 0.0313, 0.0312]"
515,"maia, ceciliano, weintraubs, vicentinho, nhonho, mandetta, hasselman, peppa, joyce, molon","[0.0931, 0.0795, 0.0773, 0.0768, 0.0757, 0.0733, 0.0731, 0.0729, 0.0724, 0.0724]"
516,"manifeste, ip, entramos, smartphone, computador, paranapesquisas, registrado, divulgada, intencao, telefone","[0.0736, 0.0718, 0.0675, 0.0655, 0.0627, 0.0569, 0.046, 0.0455, 0.0449, 0.0441]"
517,"canditdo, 2233, stn1875, b22, 2222, noticiasmilitares, fonte83, b57, n0, 1133","[0.7052, 0.6472, 0.2668, 0.1266, 0.122, 0.0852, 0.0852, 0.0852, 0.0735, 0.0681]"
518,"debocham, batom, menino, risada, implora, chora, abuso, segura, professora, dao","[0.1287, 0.128, 0.1279, 0.1153, 0.1043, 0.085, 0.0752, 0.0745, 0.073, 0.0672]"
519,"klein, amanda, shorts, invertida, ultrapassou, toma, implica, garota, desmentida, acachapante","[0.1789, 0.1548, 0.1377, 0.1049, 0.0716, 0.066, 0.064, 0.0624, 0.0601, 0.0583]"
520,"paralisacoes, janelas, coloquem, motos, guache, demonstrara, obrigatoriamente, comandados, tinta, validar","[0.064, 0.0587, 0.0358, 0.0325, 0.0298, 0.0289, 0.0286, 0.0282, 0.0271, 0.0271]"
521,"zambelli, deputada, cercaram, agredida, carla, agrediram, perseguindo, arma, militantes, jardins","[0.0606, 0.0456, 0.0442, 0.038, 0.0379, 0.0368, 0.036, 0.0328, 0.026, 0.0258]"
522,"fumar, cobra, cigarros, fumava, agrotoxicos, contrabando, nikolas, fumado, sete, aguentem","[0.1898, 0.1103, 0.0814, 0.0537, 0.0535, 0.0497, 0.0398, 0.0379, 0.0277, 0.0275]"
523,"mc, jrmunews, g1, ebc, lendo, im, cnn, 13982205403, r7, tmj","[0.0165, 0.0152, 0.0151, 0.0144, 0.0113, 0.0089, 0.0078, 0.007, 0.0065, 0.0061]"
524,"relembra, robinho, conquista, guerreiro, declara, skaf, culto, apoiam, indicacao, terrabrasilnoticias","[0.046, 0.0429, 0.0407, 0.0358, 0.0356, 0.0324, 0.0324, 0.032, 0.0317, 0.0293]"
525,"participara, anuncio, derrubado, 19h, judicial, suspensa, fara, informa, afirma, terrabrasilnoticias","[0.0769, 0.0564, 0.0548, 0.0548, 0.0543, 0.0483, 0.0397, 0.0377, 0.0306, 0.0288]"
526,"terroristas, terrorismo, terrorista, terror, alvejada, revelando, antissemitas, arriscariam, bandidolatras, cabela","[0.0823, 0.0657, 0.0612, 0.0354, 0.0218, 0.0181, 0.0165, 0.0165, 0.0165, 0.0165]"
527,"bolso, 329, encerradas, 2434, 5718, 1348, 5175, 575, singapura, 182","[0.1855, 0.086, 0.0849, 0.0822, 0.0822, 0.0818, 0.0818, 0.0807, 0.0768, 0.0768]"
528,"mais, gilmes, de, em, sua, os, para, gale, muito, canais","[0.0882, 0.0833, 0.0724, 0.0717, 0.0616, 0.0607, 0.0577, 0.0576, 0.0529, 0.0507]"
529,"sumico, flagrado, arduamente, concordou, apoiou, retomar, 367, cooperacao, conversas, caribe","[0.062, 0.0523, 0.0502, 0.0499, 0.0481, 0.0477, 0.0469, 0.0427, 0.0383, 0.0383]"
530,"mei, somase, entregadores, temem, uber, trabalhos, motoristas, atacar, preocupacao, categoria","[0.1829, 0.1082, 0.106, 0.091, 0.0771, 0.074, 0.0726, 0.0692, 0.0687, 0.0675]"
531,"mandados, cumpre, trafico, tarefa, apreensao, utilizava, drogas, manifest, busca, desarticula","[0.1061, 0.0947, 0.0896, 0.07, 0.0675, 0.0666, 0.0604, 0.0506, 0.0485, 0.0484]"
532,"pingo, is, pingos, pan, afastado, jovem, recomende, bombasticas, esculhambando, henkel","[0.0785, 0.0658, 0.0446, 0.0401, 0.0374, 0.037, 0.0348, 0.0291, 0.0291, 0.0247]"
533,"caminhoneiros, motoristas, motoqueiros, funcionou, estradas, parar, brasilia, churrasqueira, bau, canteiro","[0.0615, 0.0196, 0.0192, 0.0168, 0.0167, 0.0162, 0.0161, 0.0159, 0.0159, 0.0155]"
534,"panico, 00h, fitness, feirinha, nucleo, vivo, empreendedor, macacu, conaf, fisicos","[0.0598, 0.042, 0.0319, 0.0299, 0.0297, 0.0272, 0.0262, 0.0249, 0.0222, 0.0221]"
535,"almocando, roma, cachorros, segurar, mendes, gilmar, italia, senta, iria, 09","[0.1241, 0.103, 0.0804, 0.0786, 0.076, 0.0738, 0.0611, 0.0543, 0.0454, 0.0357]"
536,"massafera, grazi, poderaopovo, nero, emocao, cientista, juliette, declara, poder, cita","[0.099, 0.0974, 0.0947, 0.0719, 0.0642, 0.0606, 0.0524, 0.0406, 0.0256, 0.0234]"
537,"desemprego, 2015, ibge, menor, trimestre, encerrado, cai, recua, taxa, conexaopolitica","[0.1281, 0.0729, 0.0631, 0.0575, 0.0565, 0.0436, 0.0383, 0.0354, 0.0346, 0.0332]"
538,"redebrasilnews, 212, santander, abono, pis, sacar, pagamentos, oferece, leilao, pagamento","[0.0692, 0.0571, 0.0563, 0.0509, 0.05, 0.0494, 0.0454, 0.0338, 0.0317, 0.0257]"
539,"helo, onelink, engracados, adorando, heloapp, toque, populares, baixe, conteudos, ver","[0.5373, 0.3208, 0.3176, 0.2826, 0.195, 0.1794, 0.1704, 0.17, 0.1559, 0.0628]"
540,"bomba, asfaltica, tona, bombas, puccinelli, aguardem, explode, quintal, msnews, revistaforum","[0.1603, 0.0353, 0.0341, 0.0298, 0.0297, 0.0271, 0.0248, 0.0246, 0.0234, 0.023]"
541,"ingressos, inscrevase, video, desbolsonarizar, videobomba, pistoleira, aniquila, ym4sw4lglrs, cinema, esclarecedor","[0.0341, 0.0274, 0.0219, 0.0216, 0.0216, 0.0216, 0.0216, 0.0216, 0.0212, 0.0204]"
542,"relatorio, hrs, analisando, compartlhei, olhem, conclusivo, compartilhado, leu, rra, pedidas","[0.0934, 0.0256, 0.023, 0.0204, 0.0181, 0.0163, 0.0158, 0.0154, 0.0151, 0.0148]"
543,"mama, cancer, sintomas, canoagem, prevencao, utero, testiculo, colo, reincidencia, silenciosa","[0.1614, 0.1523, 0.0833, 0.0677, 0.0666, 0.0599, 0.051, 0.0423, 0.0343, 0.0332]"
544,"falcatrua, armadilha, gravissimo, exonerado, esconder, funcionario, secretaria, peticoes, direcionando, navegador","[0.1103, 0.0804, 0.0722, 0.0714, 0.0686, 0.0636, 0.0569, 0.0464, 0.044, 0.044]"
545,"boicotar, boicote, navio, ipiranga, mambucaba, parq, anunciados, lojas, angra, bar","[0.0966, 0.0852, 0.0348, 0.026, 0.0253, 0.0253, 0.0247, 0.02, 0.0194, 0.0186]"
546,"coincidencia, chiquita, superintendente, alienigenas, acompanhando, favela, inconteste, honestas, morada, fantasmas","[0.0381, 0.0341, 0.0314, 0.0297, 0.0292, 0.0278, 0.027, 0.0268, 0.0266, 0.0263]"
547,"instrui, prefeitos, acilon, votarem, cassacao, adoeceram, aquiraz, portalaquig4, goncalves, acm","[0.0672, 0.0593, 0.0436, 0.0428, 0.0406, 0.0401, 0.04, 0.0396, 0.0382, 0.0366]"
548,"dn, capacita, desastres, identificacao, sanarsaude, folhamax, profissionais, vitimas, dw, folhadapolitica","[0.3871, 0.1435, 0.1395, 0.1106, 0.0774, 0.0731, 0.0713, 0.0691, 0.0677, 0.0498]"
549,"canoa, blues, quebrada, festival, shows, evento, guitarrista, edicao, cazaux, caike","[0.0936, 0.0705, 0.0478, 0.045, 0.0229, 0.0189, 0.0183, 0.0182, 0.0171, 0.0168]"
550,"chorando, chorei, chorar, sabouber, choro, ri, convencia, damo, cueste, manggiare","[0.0998, 0.052, 0.0514, 0.0343, 0.0212, 0.0194, 0.0188, 0.0188, 0.0188, 0.0188]"
551,"arrepender, abrir, humor, mira, kwaivideo, merecendo, censores, entra, clemencia, video","[0.3052, 0.1391, 0.0926, 0.0709, 0.0523, 0.0348, 0.0328, 0.0324, 0.0313, 0.0222]"
552,"uberaba, uberlandia, morenos, capim, saudade, tenda, capela, desculpa, estrada, postagens","[0.1163, 0.1016, 0.0918, 0.0735, 0.0723, 0.0696, 0.0663, 0.0629, 0.0538, 0.0517]"
553,"senadores, eleitos, hamiltom, destituicao, guinada, aprovar, reeleito, cidadania, podendo, dalgnol","[0.0558, 0.0376, 0.0305, 0.0283, 0.0261, 0.0226, 0.0214, 0.02, 0.0196, 0.0178]"
554,"comemorando, comemorar, comemoracao, aniversario, comemoraram, homenagens, alegria, hore, mensaloes, abaete","[0.0906, 0.0748, 0.0709, 0.0449, 0.0255, 0.0238, 0.0225, 0.0209, 0.0209, 0.0209]"
555,"motoristas, linharesjr, envergonhar, modalidade, sistemica, modalidades, impedida, antigas, otario, aplicativo","[0.0096, 0.0094, 0.0084, 0.0082, 0.0079, 0.0078, 0.0076, 0.0072, 0.007, 0.0068]"
556,"marciano, anulou, preferiu, ligue, b38, encontre, analisar, koury, trata, besow","[0.035, 0.0267, 0.0247, 0.0231, 0.0174, 0.0167, 0.0144, 0.0137, 0.0136, 0.013]"
557,"solar, energia, rifa, pollie, 500kwh, alegrando, violino, poluentes, siqueira, eletrica","[0.0474, 0.0429, 0.0391, 0.0387, 0.0273, 0.0234, 0.0234, 0.0234, 0.0197, 0.0178]"
558,"leiloar, extraordinario, economica, caixa, lance, renegociacao, redebrasilnews, inicial, libera, descontos","[0.0977, 0.0976, 0.0954, 0.0849, 0.0742, 0.0693, 0.0643, 0.0613, 0.0596, 0.0546]"
